"","Nrep","intensity","rest","interval_duration","niveau_endurance","PAM","rest_velocity","max_velocity","interval_velocity","interval_power","rest_power","duration","PN","PC","DR","power_cogganMOD","err","abs_error","percent_error"
"1...321",13,75,120,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,3.97117915352121,242.873895823532,146.891147535552,3780,217.904874294679,243.936536889111,1,274.344795674335,-31.4708998508038,31.4708998508038,-12.1692817247822
"1...322",16,72.5,60,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,3.8388065150705,234.687565200601,148.178582433898,3780,220.291812602035,243.936536889111,1,261.537583971947,-26.8500187713453,26.8500187713453,-10.8217081766684
"1...323",19,70,60,180,"faible",287.076677829212,2.3489525614129,5.29490553802828,3.70643387661979,226.564803458929,148.178582433898,4500,213.104755891122,240.669514842659,1,258.039514717956,-31.474711259027,31.474711259027,-12.9898600067936
"1...324",1,95,420,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.97657645613845,307.038589241651,145.97155117959,195,307.038589241651,310.064550242169,1,310.064550242169,-3.02596100051863,3.02596100051863,-0.980698624560465
"1...325",2,90,300,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.71465137949958,289.862229073899,146.118686596544,690,251.035249675361,276.848472807722,1,320.667887411976,-30.805658338077,30.805658338077,-10.0914459438594
"1...326",4,85,240,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.45272630286072,272.985029386688,146.247430086379,1500,233.472216336442,261.533706137475,1,307.723962386086,-34.7389329993982,34.7389329993982,-11.9643172368825
"1...327",6,82.5,180,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.32176376454129,264.653763011395,146.462002569436,2070,231.201919018594,255.34097029825,1,293.956300173274,-29.3025371618791,29.3025371618791,-10.4912313948745
"1...328",8,80,120,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.19080122622185,256.39146470197,146.891147535552,2400,231.411755527119,252.52038635678,1,281.117026360392,-24.7255616584218,24.7255616584218,-9.20006365278169
"1...329",10,77.5,120,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,4.05983868790242,248.196193773657,146.891147535552,3030,224.134852131534,248.101942429364,1,276.57499593278,-28.3788021591227,28.3788021591227,-10.8156860421389
"1...330",13,75,120,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,3.92887614958299,240.066009541701,146.891147535552,3975,217.047597796804,242.99255746324,1,271.135825101864,-31.0698155601635,31.0698155601635,-12.1555962653487
"1...331",16,72.5,60,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,3.79791361126355,231.998971321344,148.178582433898,4020,218.866641436414,242.781441947064,1,258.965007285773,-26.9660359644285,26.9660359644285,-10.9849345937485
"1...332",19,70,60,195,"faible",287.076677829212,2.3489525614129,5.23850153277732,3.66695107294412,223.993138427833,148.178582433898,4785,211.728632648249,239.522130098519,1,255.494872262106,-31.5017338342735,31.5017338342735,-13.1397378586986
"1...333",1,95,420,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.92696546615535,303.51257142132,145.97155117959,210,303.51257142132,307.731474302962,1,307.731474302962,-4.21890288164155,4.21890288164155,-1.38043156776847
"1...334",2,90,300,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.66765149425244,286.588750025661,146.118686596544,720,250.430522922956,275.990929210684,1,316.785715692327,-30.1969656666655,30.1969656666655,-10.0093614769503
"1...335",4,85,240,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.40833752234952,269.954044253683,146.247430086379,1560,233.036819040963,260.775518132383,1,303.924190169059,-33.9701459153753,33.9701459153753,-11.8387992008603
"1...336",6,82.5,180,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.27868053639807,261.740401671701,146.462002569436,2160,230.573515538975,254.528020576425,1,290.54888718345,-28.8084855117493,28.8084855117493,-10.4323897251264
"1...337",8,80,120,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.14902355044661,253.593388329789,146.891147535552,2520,230.444779425726,251.592966563333,1,278.179640328594,-24.586251998805,24.586251998805,-9.24689695558043
"1...338",10,77.5,120,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,4.01936656449515,245.511121006,146.891147535552,3180,223.216116598318,247.189765346235,1,273.672152195033,-28.1610311890326,28.1610311890326,-10.8482043404077
"1...339",13,75,120,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.8897095785437,237.491716478383,146.891147535552,4170,216.169675287959,242.094874475835,1,268.280020094939,-30.7883036165565,30.7883036165565,-12.1747821755133
"1...340",16,72.5,60,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.76005259259224,229.533291524989,148.178582433898,4260,217.484523742501,241.694994922826,1,256.6641560063,-27.1308644813117,27.1308644813117,-11.1604306518148
"1...341",19,70,60,210,"faible",287.076677829212,2.3489525614129,5.18627943805826,3.63039560664078,221.633962923867,148.178582433898,5070,210.394768834453,238.442686264892,1,253.217994212016,-31.5840312881488,31.5840312881488,-13.3026855269381
"1...342",1,95,420,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.88077878518708,300.264669749073,145.97155117959,225,300.264669749073,305.585499968018,1,305.585499968018,-5.3208302189455,5.3208302189455,-1.75648385851905
"1...343",2,90,300,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.62389569122987,283.571950613266,146.118686596544,750,249.762386837765,275.170757171006,1,313.328011513019,-29.7560608997528,29.7560608997528,-9.97020029746872
"1...344",4,85,240,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.36701259727265,267.159284166036,146.247430086379,1620,232.540171124608,260.047084101907,1,300.528751757021,-33.3694675909849,33.3694675909849,-11.7562694576525
"1...345",6,82.5,180,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.23857105029404,259.053393812119,146.462002569436,2250,229.902870059961,253.749348422275,1,287.498303897497,-28.4449100853782,28.4449100853782,-10.4088634998591
"1...346",8,80,120,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,4.11012950331544,251.012024364126,146.891147535552,2640,229.467803398724,250.710001896398,1,275.544047916548,-24.5320235524221,24.5320235524221,-9.31791497386649
"1...347",10,77.5,120,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.98168795633683,243.033345066648,146.891147535552,3330,222.287093811939,246.320777265409,1,271.066066598194,-28.0327215315458,28.0327215315458,-10.9055645252601
"1...348",13,75,120,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.85324640935822,235.11552516428,146.891147535552,4365,215.281785683909,241.239228652002,1,265.714455583231,-30.5989304189516,30.5989304189516,-12.2192886189766
"1...349",16,72.5,60,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.72480486237962,227.256733901613,148.178582433898,4500,216.146705315318,240.669514842659,1,254.586900697617,-27.3301667960043,27.3301667960043,-11.3439982739363
"1...350",19,70,60,225,"faible",287.076677829212,2.3489525614129,5.1376618791443,3.59636331540101,219.455140523241,148.178582433898,5355,209.104147562379,237.423616247879,1,251.161584308138,-31.7064437848967,31.7064437848967,-13.4744228634276
"1...351",1,95,420,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.83757396625314,297.254912049044,145.97155117959,240,297.254912049044,303.599304127823,1,303.599304127823,-6.34439207877836,6.34439207877836,-2.11179081646348
"1...352",2,90,300,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.58296481013456,280.775073679813,146.118686596544,780,249.048349116329,274.384862441619,1,310.221029319129,-29.4459556393156,29.4459556393156,-9.96485610984419
"1...353",4,85,240,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.32835565401597,264.567050951623,146.247430086379,1680,231.997159716695,259.346154470173,1,297.469092348884,-32.9020413972613,32.9020413972613,-11.7081585550876
"1...354",6,82.5,180,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.20105107595668,256.560514035976,146.462002569436,2340,229.202382175273,253.002192443427,1,284.744532630623,-28.1840185946464,28.1840185946464,-10.4133588881929
"1...355",8,80,120,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,4.07374649789739,248.616583330261,146.891147535552,2760,228.489207272336,249.867423719256,1,273.159638404614,-24.5430550743532,24.5430550743532,-9.40750231689326
"1...356",10,77.5,120,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.94644191983809,240.733476267699,146.891147535552,3480,221.355794382094,245.491082041479,1,268.707186348884,-27.9737100811855,27.9737100811855,-10.9821269223023
"1...357",13,75,120,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.8191373417788,232.909410281515,146.891147535552,4560,214.391503928454,240.421897543112,1,263.390915661128,-30.4815053796134,30.4815053796134,-12.2834919851075
"1...358",16,72.5,60,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.69183276371951,225.142602804931,148.178582433898,4740,214.853042796208,239.698574191176,1,252.696438846658,-27.553836041727,27.553836041727,-11.5326851261424
"1...359",19,70,60,240,"faible",287.076677829212,2.3489525614129,5.09218312237173,3.56452818566021,217.431271271172,148.178582433898,5640,207.856480975236,236.458557025349,1,249.289425931059,-31.8581546598864,31.8581546598864,-13.6519142394417
"1...360",1,95,420,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.79698939105737,294.451317861823,145.97155117959,255,294.451317861823,301.751095738992,1,301.751095738992,-7.29977787716842,7.29977787716842,-2.44875824406037
"1...361",2,90,300,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.54451626521224,278.168691938571,146.118686596544,810,248.301534030261,273.630523252254,1,307.407812090453,-29.2391201518823,29.2391201518823,-9.98643898814392
"1...362",4,85,240,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.29204313936712,262.150347618965,146.247430086379,1740,231.419194859757,258.670739613428,1,294.69194874541,-32.5416011264443,32.5416011264443,-11.6879056562005
"1...363",6,82.5,180,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.16580657644456,254.235935865888,146.462002569436,2430,228.481398320057,252.284112801239,1,282.240837528906,-28.0049016630176,28.0049016630176,-10.4403034956403
"1...364",8,80,120,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,4.039570013522,246.382380280154,146.891147535552,2880,227.514934000114,249.061761676416,1,270.9870601002,-24.6046798200468,24.6046798200468,-9.51145463943837
"1...365",10,77.5,120,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.91333345059943,238.587942783904,146.891147535552,3630,220.427928702847,244.6973345952,1,266.556926011502,-27.9689832275977,27.9689832275977,-11.0736483552902
"1...366",13,75,120,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.78709688767687,230.850885299284,146.891147535552,4755,213.504249099922,239.639570187453,1,261.271693738125,-30.4208084388407,30.4208084388407,-12.3631020947438
"1...367",16,72.5,60,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.66086032475431,223.169469748437,148.178582433898,4980,213.60259007647,238.776715449343,1,250.964052100676,-27.7945823522391,27.7945823522391,-11.7243692214972
"1...368",19,70,60,255,"faible",287.076677829212,2.3489525614129,5.04946251690249,3.53462376183175,215.541958053505,148.178582433898,5925,206.650751886222,235.542122460972,1,247.57326226879,-32.0313042152846,32.0313042152846,-13.8329740892528
"1...369",1,95,420,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.75872510655714,291.827873236442,145.97155117959,270,291.827873236442,300.023254703516,1,300.023254703516,-8.19538146707396,8.19538146707396,-2.76940638623074
"1...370",2,90,300,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.50826589042256,275.728853549481,146.118686596544,840,247.531863399883,272.905304969198,1,304.843545011841,-29.11469146236,29.11469146236,-10.0296505774326
"1...371",4,85,240,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.25780667428797,259.887186027086,146.247430086379,1800,230.815093628229,258.019089214293,1,292.155243920995,-32.2680578939084,32.2680578939084,-11.6904267293161
"1...372",6,82.5,180,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.13257706622068,252.058617287056,146.462002569436,2520,227.747005428458,251.592966563333,1,279.950233140901,-27.8916158538447,27.8916158538447,-10.485395433331
"1...373",8,80,120,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,4.00734745815338,244.289296139512,146.891147535552,3000,226.549173155587,248.289942106216,1,268.995100733154,-24.7058045936415,24.7058045936415,-9.62655586032567
"1...374",10,77.5,120,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.88211785008609,236.577525768237,146.891147535552,3780,219.507545798563,243.936536889111,1,264.584619876987,-28.0070941087504,28.0070941087504,-11.1768593666198
"1...375",13,75,120,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.7568882420188,228.921609357011,146.891147535552,4950,212.623878081998,238.889435657914,1,259.326969029968,-30.4053596729572,30.4053596729572,-12.454868695535
"1...376",16,72.5,60,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.6316586339515,221.319850089616,148.178582433898,5220,212.393914321382,237.899235719955,1,249.366918844987,-28.0470687553707,28.0470687553707,-11.9175088855185
"1...377",19,70,60,270,"faible",287.076677829212,2.3489525614129,5.00918432269173,3.50642902588421,213.770551149834,148.178582433898,6210,205.485504120874,234.669670306532,1,245.990628759071,-32.2200776092363,32.2200776092363,-14.0160061428502
"1...378",1,95,420,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.72253021188452,289.363182390591,145.97155117959,285,289.363182390591,298.401256098057,1,298.401256098057,-9.03807370746534,9.03807370746534,-3.07540678395088
"1...379",2,90,300,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.47397599020639,273.435848024906,146.118686596544,870,246.746940503909,272.207087891756,1,302.49249004822,-29.0566420233147,29.0566420233147,-10.0903671871848
"1...380",4,85,240,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.22542176852826,257.759461174698,146.247430086379,1860,230.191763636257,257.38957309151,1,289.825142970751,-32.0656817960534,32.0656817960534,-11.7116812829662
"1...381",6,82.5,180,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,4.10114465768919,250.01122708796,146.462002569436,2610,227.004646645708,250.926782620813,1,277.842927522723,-27.8317004347624,27.8317004347624,-10.5452235969572
"1...382",8,80,120,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.97686754685012,242.320754704168,146.891147535552,3120,225.594888620244,247.549220019319,1,267.158624927281,-24.8378702231126,24.8378702231126,-9.75029460115932
"1...383",10,77.5,120,285,"faible",287.076677829212,2.3489525614129,4.97108443356266,3.85259043601106,234.686385631345,146.891147535552,3930,218.597529238095,243.206095844181,1,262.765649768884,-28.0792641375388,28.0792641375388,-11.2892347962542
